med_rep,cell,Medium,Replicate,rep_medium,diameter,Circularity,meanCW,meanViability,cooX,cooY,huang,cellalive
Condition1-n2,n2__Condition1-135,Condition1,n2,n2__Condition1,13.5838743928933,1.003,602.212,243.791,1049.78,328.726,587.848933333333,no
Condition1-n2,n2__Condition1-136,Condition1,n2,n2__Condition1,12.5232658521289,0.988,653.792,254.436,390.257,331.022,587.848933333333,no
Condition1-n2,n2__Condition1-137,Condition1,n2,n2__Condition1,20.3183566548837,0.978,412.758,268.278,466.057,338.915,587.848933333333,no
Condition1-n2,n2__Condition1-138,Condition1,n2,n2__Condition1,15.3129336946436,0.947,387.614,246.461,1190.242,336.589,587.848933333333,no
Condition1-n2,n2__Condition1-139,Condition1,n2,n2__Condition1,19.0282466861808,0.978,302.821,1017.626,29.056,343.553,587.848933333333,yes
Condition1-n2,n2__Condition1-14,Condition1,n2,n2__Condition1,16.2586323664957,0.939,253.881,2425.108,1240.59,23.689,587.848933333333,yes
Condition1-n2,n2__Condition1-140,Condition1,n2,n2__Condition1,16.5355619674756,0.996,535.547,258.963,799.455,343.718,587.848933333333,no
Condition1-n2,n2__Condition1-141,Condition1,n2,n2__Condition1,15.9817027655158,1.008,971.49,262.058,824.897,344.302,587.848933333333,no
Condition1-n2,n2__Condition1-142,Condition1,n2,n2__Condition1,15.4752717365974,0.999,737.092,253.805,1763.046,346.898,587.848933333333,no
Condition1-n2,n2__Condition1-143,Condition1,n2,n2__Condition1,21.1688806707668,0.942,401.593,257.28,885.425,350.083,587.848933333333,no
Condition1-n2,n2__Condition1-144,Condition1,n2,n2__Condition1,21.9999877835927,0.922,161.555,1621.706,1489.576,348.505,587.848933333333,yes
Condition1-n2,n2__Condition1-145,Condition1,n2,n2__Condition1,19.7641791430377,0.978,273.515,1423.042,1844.677,351.967,587.848933333333,yes
Condition1-n2,n2__Condition1-146,Condition1,n2,n2__Condition1,17.2714944243325,0.985,167.785,922.655,748.638,350.143,587.848933333333,yes
Condition1-n2,n2__Condition1-147,Condition1,n2,n2__Condition1,19.5346777150992,0.97,498.165,1654.557,583.139,354.362,587.848933333333,yes
Condition1-n2,n2__Condition1-148,Condition1,n2,n2__Condition1,14.5295730647453,0.983,203.566,978.69,458.042,355.822,587.848933333333,yes
Condition1-n2,n2__Condition1-149,Condition1,n2,n2__Condition1,21.1688806707668,0.965,409.854,265.671,1861.372,359.554,587.848933333333,no
Condition1-n2,n2__Condition1-15,Condition1,n2,n2__Condition1,12.5232658521289,0.937,467.88,243.496,1531.024,26.285,587.848933333333,no
Condition1-n2,n2__Condition1-150,Condition1,n2,n2__Condition1,23.3846357884922,0.991,765.162,268.816,1604.687,361.176,587.848933333333,no
Condition1-n2,n2__Condition1-151,Condition1,n2,n2__Condition1,18.7038889121595,0.992,283.3,242.827,210.605,361.825,587.848933333333,no
Condition1-n2,n2__Condition1-152,Condition1,n2,n2__Condition1,17.5958521983538,0.989,639.2,252.392,706.776,363.448,587.848933333333,no
Condition1-n2,n2__Condition1-153,Condition1,n2,n2__Condition1,16.3732239255218,0.95,445.68,268.28,904.985,363.967,587.848933333333,no
Condition1-n2,n2__Condition1-154,Condition1,n2,n2__Condition1,18.9333903400981,0.975,171.411,1806.571,2128.603,371.074,587.848933333333,yes
Condition1-n2,n2__Condition1-155,Condition1,n2,n2__Condition1,14.2523251538792,0.982,181.704,1928.694,1944.446,371.236,587.848933333333,yes
Condition1-n2,n2__Condition1-156,Condition1,n2,n2__Condition1,14.414663195833,0.994,935.286,252.335,2543.81,371.236,587.848933333333,no
Condition1-n2,n2__Condition1-157,Condition1,n2,n2__Condition1,26.2217318040483,0.993,170.171,2106.877,2364.033,382.269,587.848933333333,yes
Condition1-n2,n2__Condition1-158,Condition1,n2,n2__Condition1,17.2043310383477,0.971,229.226,1295.672,474.704,381.371,587.848933333333,yes
Condition1-n2,n2__Condition1-159,Condition1,n2,n2__Condition1,18.1022832272722,0.992,390.224,267.955,542.576,382.594,587.848933333333,no
Condition1-n2,n2__Condition1-16,Condition1,n2,n2__Condition1,11.5775671802768,1.012,433.538,260.119,760.32,28.232,587.848933333333,no
Condition1-n2,n2__Condition1-160,Condition1,n2,n2__Condition1,19.1628917680366,1.009,547.291,243.922,2191.72,384.216,587.848933333333,no
Condition1-n2,n2__Condition1-161,Condition1,n2,n2__Condition1,16.2586323664957,0.984,155.804,1320.46,1786.508,383.275,587.848933333333,yes
Condition1-n2,n2__Condition1-162,Condition1,n2,n2__Condition1,15.4752717365974,0.99,569.48,235.084,1213.007,386.812,587.848933333333,no
Condition1-n2,n2__Condition1-163,Condition1,n2,n2__Condition1,12.6856038940826,0.986,367.861,240.118,1185.424,386.163,587.848933333333,no
Condition1-n2,n2__Condition1-164,Condition1,n2,n2__Condition1,14.87366605171,0.979,262.859,247.889,2065.487,395.249,587.848933333333,no
Condition1-n2,n2__Condition1-165,Condition1,n2,n2__Condition1,12.5232658521289,0.978,336.633,243.325,1189.643,398.819,587.848933333333,no
Condition1-n2,n2__Condition1-166,Condition1,n2,n2__Condition1,19.4872495420578,0.984,259.138,251.121,899.209,404.66,587.848933333333,no
Condition1-n2,n2__Condition1-167,Condition1,n2,n2__Condition1,13.651037778878,0.947,486.891,275.787,919.977,403.038,587.848933333333,no
Condition1-n2,n2__Condition1-168,Condition1,n2,n2__Condition1,15.9339562825882,0.976,1718.725,294.905,933.607,404.011,587.848933333333,no
Condition1-n2,n2__Condition1-169,Condition1,n2,n2__Condition1,22.9931146284861,0.984,1039.082,263.988,763.298,409.623,587.848933333333,no
Condition1-n2,n2__Condition1-17,Condition1,n2,n2__Condition1,16.1914689805109,0.986,983.253,233.452,1175.364,30.828,587.848933333333,no
Condition1-n2,n2__Condition1-170,Condition1,n2,n2__Condition1,13.4215363509395,0.971,710,255.807,857.996,406.607,587.848933333333,no
Condition1-n2,n2__Condition1-171,Condition1,n2,n2__Condition1,14.414663195833,0.976,158.286,261.611,1598.197,411.475,587.848933333333,no
Condition1-n2,n2__Condition1-172,Condition1,n2,n2__Condition1,16.4206520985632,0.967,168.71,261.3,1038.721,413.928,587.848933333333,no
Condition1-n2,n2__Condition1-173,Condition1,n2,n2__Condition1,21.1491454578234,1.008,171.49,1486.703,786.767,423.319,587.848933333333,yes
Condition1-n2,n2__Condition1-174,Condition1,n2,n2__Condition1,18.0351198412874,0.991,186.423,1568.722,1788.033,421.859,587.848933333333,yes
Condition1-n2,n2__Condition1-175,Condition1,n2,n2__Condition1,10.2403473484187,0.992,677.129,258.804,1808.802,418.938,587.848933333333,no
Condition1-n2,n2__Condition1-176,Condition1,n2,n2__Condition1,15.3129336946436,0.993,334.707,1483.606,443.601,425.104,587.848933333333,yes
Condition1-n2,n2__Condition1-177,Condition1,n2,n2__Condition1,18.3317846552107,0.983,178.008,257.234,2184.905,425.753,587.848933333333,no
Condition1-n2,n2__Condition1-178,Condition1,n2,n2__Condition1,16.6501535265017,0.809,267.156,2011.62,491.758,426.143,587.848933333333,no
Condition1-n2,n2__Condition1-179,Condition1,n2,n2__Condition1,15.4275252536698,0.989,447.271,259.162,1883.763,427.051,587.848933333333,no
Condition1-n2,n2__Condition1-18,Condition1,n2,n2__Condition1,17.041992996394,1.003,165.702,238.048,574.377,38.292,587.848933333333,no
Condition1-n2,n2__Condition1-180,Condition1,n2,n2__Condition1,21.6081483137004,0.967,574.164,248.575,85.345,429.972,587.848933333333,no
Condition1-n2,n2__Condition1-181,Condition1,n2,n2__Condition1,24.4452443292566,0.987,189.834,255.199,1091.966,433.541,587.848933333333,no
Condition1-n2,n2__Condition1-182,Condition1,n2,n2__Condition1,16.5829901405169,1.004,300.254,255.831,1207.49,429.972,587.848933333333,no
Condition1-n2,n2__Condition1-183,Condition1,n2,n2__Condition1,21.4935567546743,1.01,159.71,259.411,1814.318,437.111,587.848933333333,no
Condition1-n2,n2__Condition1-184,Condition1,n2,n2__Condition1,14.4818265818177,0.995,685.47,266.545,181.075,434.839,587.848933333333,no
Condition1-n2,n2__Condition1-185,Condition1,n2,n2__Condition1,14.2523251538792,0.98,801.294,256.973,871.626,435.488,587.848933333333,no
Condition1-n2,n2__Condition1-186,Condition1,n2,n2__Condition1,15.5898632956235,0.98,672.241,256.264,710.651,437.035,587.848933333333,no
Condition1-n2,n2__Condition1-187,Condition1,n2,n2__Condition1,23.1554526704399,0.997,230.944,2353.041,786.853,452.706,587.848933333333,yes
Condition1-n2,n2__Condition1-188,Condition1,n2,n2__Condition1,17.3663507704153,0.998,459.497,249.376,1575.319,450.902,587.848933333333,no
Condition1-n2,n2__Condition1-189,Condition1,n2,n2__Condition1,15.9817027655158,0.985,249.567,356.548,280.699,453.661,587.848933333333,no
Condition1-n2,n2__Condition1-19,Condition1,n2,n2__Condition1,18.5892973531334,0.989,363.786,259.024,771.197,39.248,587.848933333333,no
Condition1-n2,n2__Condition1-190,Condition1,n2,n2__Condition1,17.7581902403075,0.978,444.955,247.228,1078.823,454.147,587.848933333333,no
Condition1-n2,n2__Condition1-191,Condition1,n2,n2__Condition1,18.0351198412874,0.961,442.624,244.47,2309.832,455.88,587.848933333333,no
Condition1-n2,n2__Condition1-192,Condition1,n2,n2__Condition1,16.0962943245419,0.994,175.127,251.029,969.627,455.932,587.848933333333,no
Condition1-n2,n2__Condition1-193,Condition1,n2,n2__Condition1,15.9817027655158,1.008,673.985,247.408,206.062,458.204,587.848933333333,no
Condition1-n2,n2__Condition1-194,Condition1,n2,n2__Condition1,17.7107620672661,0.987,419.697,240.166,2215.409,459.826,587.848933333333,no
Condition1-n2,n2__Condition1-195,Condition1,n2,n2__Condition1,19.5346777150992,0.984,947.761,253.111,1035.372,463.007,587.848933333333,no
Condition1-n2,n2__Condition1-196,Condition1,n2,n2__Condition1,14.2048969808378,1.007,564.522,237.063,2292.966,461.124,587.848933333333,no
Condition1-n2,n2__Condition1-197,Condition1,n2,n2__Condition1,13.192034923001,0.9,345.661,244.87,2324.086,462.195,587.848933333333,no
Condition1-n2,n2__Condition1-198,Condition1,n2,n2__Condition1,16.6979000094293,0.964,275.212,1316.427,1554.064,466.317,587.848933333333,yes
Condition1-n2,n2__Condition1-199,Condition1,n2,n2__Condition1,18.5415508702058,0.981,378.887,252.324,977.415,470.211,587.848933333333,no
Condition1-n2,n2__Condition1-2,Condition1,n2,n2__Condition1,13.9753955528993,0.95,158.633,2361.228,39.59,6.49,587.848933333333,yes
Condition1-n2,n2__Condition1-20,Condition1,n2,n2__Condition1,16.2586323664957,1.016,546.146,229.084,1133.503,37.967,587.848933333333,no
Condition1-n2,n2__Condition1-200,Condition1,n2,n2__Condition1,14.2048969808378,0.957,378.175,1527.864,554.842,469.107,587.848933333333,yes
Condition1-n2,n2__Condition1-201,Condition1,n2,n2__Condition1,14.3672350227916,1.003,159.326,1716.355,1470.666,472.482,587.848933333333,yes
Condition1-n2,n2__Condition1-202,Condition1,n2,n2__Condition1,14.6441646237715,0.995,592.111,253.352,155.374,477.48,587.848933333333,no
Condition1-n2,n2__Condition1-203,Condition1,n2,n2__Condition1,19.0479818991242,0.97,383.686,302.764,568.536,481.568,587.848933333333,no
Condition1-n2,n2__Condition1-204,Condition1,n2,n2__Condition1,12.9822687080059,0.996,523.214,260.553,862.215,478.972,587.848933333333,no
Condition1-n2,n2__Condition1-205,Condition1,n2,n2__Condition1,12.8001954531088,0.972,578.279,250.468,915.759,482.866,587.848933333333,no
Condition1-n2,n2__Condition1-206,Condition1,n2,n2__Condition1,15.9817027655158,0.997,522.04,239.528,2261.489,483.515,587.848933333333,no
Condition1-n2,n2__Condition1-207,Condition1,n2,n2__Condition1,14.5295730647453,0.973,186.655,779.018,713.915,494.873,587.848933333333,yes
Condition1-n2,n2__Condition1-208,Condition1,n2,n2__Condition1,16.1437224975833,0.99,156.805,2217.04,1802.025,495.694,587.848933333333,yes
Condition1-n2,n2__Condition1-209,Condition1,n2,n2__Condition1,22.5538469855525,0.994,225.577,2623.141,195.678,499.092,587.848933333333,yes
Condition1-n2,n2__Condition1-21,Condition1,n2,n2__Condition1,13.5838743928933,0.971,435.829,244.749,1603.389,36.669,587.848933333333,no
Condition1-n2,n2__Condition1-210,Condition1,n2,n2__Condition1,14.5295730647453,1.014,212.93,244.544,2007.076,496.496,587.848933333333,no
Condition1-n2,n2__Condition1-211,Condition1,n2,n2__Condition1,20.0414270539038,0.969,300.742,1685.875,2036.443,501.201,587.848933333333,yes
Condition1-n2,n2__Condition1-212,Condition1,n2,n2__Condition1,18.1500297101997,0.964,158.159,278.218,1379.155,500.39,587.848933333333,no
Condition1-n2,n2__Condition1-213,Condition1,n2,n2__Condition1,11.8544967812567,0.985,807.349,272.984,406.932,498.767,587.848933333333,no
Condition1-n2,n2__Condition1-214,Condition1,n2,n2__Condition1,13.8608039938732,0.974,382.834,264.734,790.174,501.688,587.848933333333,no
Condition1-n2,n2__Condition1-215,Condition1,n2,n2__Condition1,14.0903054218117,0.978,945.859,276.732,1875.326,501.688,587.848933333333,no
Condition1-n2,n2__Condition1-216,Condition1,n2,n2__Condition1,15.7044548546497,1.007,566.754,265.082,1175.819,503.57,587.848933333333,no
Condition1-n2,n2__Condition1-217,Condition1,n2,n2__Condition1,18.5415508702058,0.944,197.636,1817.972,2476.906,506.08,587.848933333333,yes
Condition1-n2,n2__Condition1-218,Condition1,n2,n2__Condition1,13.9753955528993,0.95,540.607,257.835,746.918,506.523,587.848933333333,no
Condition1-n2,n2__Condition1-219,Condition1,n2,n2__Condition1,17.8727817993337,0.959,551.242,1225.413,1117.926,508.178,587.848933333333,yes
Condition1-n2,n2__Condition1-22,Condition1,n2,n2__Condition1,15.1505956526899,0.977,283.761,241.232,1876.948,40.563,587.848933333333,no
Condition1-n2,n2__Condition1-220,Condition1,n2,n2__Condition1,11.1382995373432,0.804,258.022,1903.677,2574.314,508.827,587.848933333333,no
Condition1-n2,n2__Condition1-221,Condition1,n2,n2__Condition1,20.4329482139099,1.002,736.573,250.919,106.893,513.305,587.848933333333,no
Condition1-n2,n2__Condition1-222,Condition1,n2,n2__Condition1,18.5218156572624,0.954,563.705,278.321,1105.046,517.089,587.848933333333,no
Condition1-n2,n2__Condition1-223,Condition1,n2,n2__Condition1,10.9087981094047,1.009,175.317,1892.152,404.336,513.37,587.848933333333,yes
Condition1-n2,n2__Condition1-224,Condition1,n2,n2__Condition1,17.4338324662862,0.983,969.935,256.549,1087.098,515.642,587.848933333333,no
Condition1-n2,n2__Condition1-225,Condition1,n2,n2__Condition1,12.1317446921228,0.984,473.333,260.474,510.644,516.68,587.848933333333,no
Condition1-n2,n2__Condition1-226,Condition1,n2,n2__Condition1,12.5232658521289,0.957,464.929,262.129,2152.961,517.211,587.848933333333,no
Condition1-n2,n2__Condition1-227,Condition1,n2,n2__Condition1,18.0351198412874,0.976,400.971,253.346,2253.052,521.158,587.848933333333,no
Condition1-n2,n2__Condition1-228,Condition1,n2,n2__Condition1,16.5355619674756,0.996,720.301,259.13,2137.203,520.834,587.848933333333,no
Condition1-n2,n2__Condition1-229,Condition1,n2,n2__Condition1,17.0894211694354,0.986,682.542,245.158,2197.886,522.456,587.848933333333,no
Condition1-n2,n2__Condition1-23,Condition1,n2,n2__Condition1,26.8905008749205,1.001,204.913,1598.48,2440.941,50.948,587.848933333333,yes
Condition1-n2,n2__Condition1-230,Condition1,n2,n2__Condition1,20.4803763869513,0.978,220.618,267.188,223.585,526.026,587.848933333333,no
Condition1-n2,n2__Condition1-231,Condition1,n2,n2__Condition1,20.4329482139099,0.992,184.222,969.456,1736.761,526.026,587.848933333333,yes
Condition1-n2,n2__Condition1-232,Condition1,n2,n2__Condition1,16.1437224975833,1.021,174.623,1503.986,427.376,525.377,587.848933333333,yes
Condition1-n2,n2__Condition1-233,Condition1,n2,n2__Condition1,18.8184804711857,0.975,345.129,241.772,1167.608,527.421,587.848933333333,no
Condition1-n2,n2__Condition1-234,Condition1,n2,n2__Condition1,20.4329482139099,0.969,871.174,292.103,643.854,533.262,587.848933333333,no
Condition1-n2,n2__Condition1-235,Condition1,n2,n2__Condition1,15.9817027655158,0.995,729.08,249.494,71.716,536.085,587.848933333333,no
Condition1-n2,n2__Condition1-236,Condition1,n2,n2__Condition1,17.8253536262923,0.998,224.159,314.489,769.731,538.682,587.848933333333,no
Condition1-n2,n2__Condition1-237,Condition1,n2,n2__Condition1,13.8130575109456,0.956,185.865,251.185,1615.071,541.602,587.848933333333,no
Condition1-n2,n2__Condition1-238,Condition1,n2,n2__Condition1,16.6979000094293,0.975,851.625,255.649,266.212,544.554,587.848933333333,no
Condition1-n2,n2__Condition1-239,Condition1,n2,n2__Condition1,15.1980238257313,0.996,691.326,251.802,1046.535,551.013,587.848933333333,no
Condition1-n2,n2__Condition1-24,Condition1,n2,n2__Condition1,16.5355619674756,0.961,433.676,232.696,2138.501,46.404,587.848933333333,no
Condition1-n2,n2__Condition1-240,Condition1,n2,n2__Condition1,24.7221739302365,0.995,156.413,945.027,1178.609,556.205,587.848933333333,yes
Condition1-n2,n2__Condition1-241,Condition1,n2,n2__Condition1,20.1085904398886,0.966,198.599,2541.284,215.123,554.133,587.848933333333,yes
Condition1-n2,n2__Condition1-242,Condition1,n2,n2__Condition1,26.1940388439503,0.979,251.33,1413.642,11.682,559.45,587.848933333333,yes
Condition1-n2,n2__Condition1-243,Condition1,n2,n2__Condition1,21.4260750588033,0.987,629.568,273.825,1317.174,560.424,587.848933333333,no
Condition1-n2,n2__Condition1-244,Condition1,n2,n2__Condition1,16.1437224975833,1.01,770.719,256.521,2365.883,558.444,587.848933333333,no
Condition1-n2,n2__Condition1-245,Condition1,n2,n2__Condition1,15.0834322667051,1,233.818,273.462,762.267,562.695,587.848933333333,no
Condition1-n2,n2__Condition1-246,Condition1,n2,n2__Condition1,22.1145793426189,0.99,898.19,1729.608,90.213,568.861,587.848933333333,yes
Condition1-n2,n2__Condition1-247,Condition1,n2,n2__Condition1,22.3717737306554,1.004,218.398,317.683,1511.553,570.483,587.848933333333,no
Condition1-n2,n2__Condition1-248,Condition1,n2,n2__Condition1,16.3732239255218,0.94,418.134,271.502,1827.104,567.628,587.848933333333,no
Condition1-n2,n2__Condition1-249,Condition1,n2,n2__Condition1,17.3860859833586,0.995,273.398,250.611,1195.484,570.483,587.848933333333,no
Condition1-n2,n2__Condition1-25,Condition1,n2,n2__Condition1,16.5355619674756,1.01,236.827,246.796,1006.296,48.027,587.848933333333,no
Condition1-n2,n2__Condition1-250,Condition1,n2,n2__Condition1,16.1437224975833,0.947,521.293,275.904,1303.865,570.304,587.848933333333,no
Condition1-n2,n2__Condition1-251,Condition1,n2,n2__Condition1,18.0351198412874,0.973,212.173,1575.042,1288.044,573.385,587.848933333333,yes
Condition1-n2,n2__Condition1-252,Condition1,n2,n2__Condition1,14.0231420358269,0.99,475.328,272.124,463.72,572.755,587.848933333333,no
Condition1-n2,n2__Condition1-253,Condition1,n2,n2__Condition1,15.5226999096387,0.959,402.747,256.376,2335.477,576.649,587.848933333333,no
Condition1-n2,n2__Condition1-254,Condition1,n2,n2__Condition1,19.3249115001041,0.959,390.298,258.296,1459.146,582.003,587.848933333333,no
Condition1-n2,n2__Condition1-255,Condition1,n2,n2__Condition1,20.9393792428283,1.005,376.961,2574.168,105.293,583.425,587.848933333333,yes
Condition1-n2,n2__Condition1-256,Condition1,n2,n2__Condition1,18.6564607391182,0.98,483.561,245.983,2207.898,583.685,587.848933333333,no
Condition1-n2,n2__Condition1-257,Condition1,n2,n2__Condition1,18.8184804711857,1.007,675.875,254.908,2184.581,586.06,587.848933333333,no
Condition1-n2,n2__Condition1-258,Condition1,n2,n2__Condition1,23.4995456574045,0.992,186.368,2312.376,410.826,597.093,587.848933333333,yes
Condition1-n2,n2__Condition1-259,Condition1,n2,n2__Condition1,20.9868074158697,0.961,434.511,264.368,569.153,596.541,587.848933333333,no
Condition1-n2,n2__Condition1-26,Condition1,n2,n2__Condition1,13.4689645239809,0.964,1053.344,251.92,590.278,47.378,587.848933333333,no
Condition1-n2,n2__Condition1-260,Condition1,n2,n2__Condition1,14.9685223977928,0.989,226.709,265.932,1969.757,603.258,587.848933333333,no
Condition1-n2,n2__Condition1-261,Condition1,n2,n2__Condition1,15.0834322667051,1.025,164.816,257.343,1066.654,604.232,587.848933333333,no
Condition1-n2,n2__Condition1-262,Condition1,n2,n2__Condition1,14.8262378786686,0.983,357.015,265.63,554.907,607.477,587.848933333333,no
Condition1-n2,n2__Condition1-263,Condition1,n2,n2__Condition1,13.6984659519194,0.92,549.106,272.196,1345.73,608.451,587.848933333333,no
Condition1-n2,n2__Condition1-264,Condition1,n2,n2__Condition1,20.8247876838021,0.983,165.722,2131.618,1670.821,612.864,587.848933333333,yes
Condition1-n2,n2__Condition1-265,Condition1,n2,n2__Condition1,20.4329482139099,0.972,782.561,255.416,2368.641,611.89,587.848933333333,no
Condition1-n2,n2__Condition1-266,Condition1,n2,n2__Condition1,22.9931146284861,0.986,511.859,1591.138,2398.431,613.967,587.848933333333,yes
Condition1-n2,n2__Condition1-267,Condition1,n2,n2__Condition1,24.492672502298,0.999,195.676,328.818,285.566,617.861,587.848933333333,no
Condition1-n2,n2__Condition1-268,Condition1,n2,n2__Condition1,18.9333903400981,1.007,284.802,1736.159,137.915,619.484,587.848933333333,yes
Condition1-n2,n2__Condition1-269,Condition1,n2,n2__Condition1,15.1980238257313,0.998,602.877,256.467,2120.328,617.537,587.848933333333,no
Condition1-n2,n2__Condition1-27,Condition1,n2,n2__Condition1,24.0534048593643,0.96,303.744,351.495,2093.557,52.408,587.848933333333,no
Condition1-n2,n2__Condition1-270,Condition1,n2,n2__Condition1,17.4338324662862,0.963,174.004,1925.538,607.305,620.82,587.848933333333,yes
Condition1-n2,n2__Condition1-271,Condition1,n2,n2__Condition1,17.4812606393276,0.986,644.802,260.235,426.078,622.729,587.848933333333,no
Condition1-n2,n2__Condition1-272,Condition1,n2,n2__Condition1,16.6781647964859,0.956,1170.157,294.478,1734.652,625.163,587.848933333333,no
Condition1-n2,n2__Condition1-273,Condition1,n2,n2__Condition1,20.9196440298849,0.988,244.855,281.935,772.813,627.759,587.848933333333,no
Condition1-n2,n2__Condition1-274,Condition1,n2,n2__Condition1,19.0479818991242,0.961,206.54,272.602,222.35,627.609,587.848933333333,no
Condition1-n2,n2__Condition1-275,Condition1,n2,n2__Condition1,17.9402634952046,1,174.455,790.02,586.06,626.947,587.848933333333,yes
Condition1-n2,n2__Condition1-276,Condition1,n2,n2__Condition1,19.3054945970469,0.977,409.913,1629.63,502.175,631.653,587.848933333333,yes
Condition1-n2,n2__Condition1-277,Condition1,n2,n2__Condition1,16.0962943245419,0.998,494.313,243.019,2377.662,635.385,587.848933333333,no
Condition1-n2,n2__Condition1-278,Condition1,n2,n2__Condition1,12.6856038940826,0.996,172.033,1091.184,1351.896,636.034,587.848933333333,yes
Condition1-n2,n2__Condition1-279,Condition1,n2,n2__Condition1,16.306060539537,0.938,167.981,268.041,242.057,639.154,587.848933333333,no
Condition1-n2,n2__Condition1-28,Condition1,n2,n2__Condition1,15.7044548546497,0.994,262.035,322.411,534.009,49.714,587.848933333333,no
Condition1-n2,n2__Condition1-280,Condition1,n2,n2__Condition1,15.1980238257313,1.005,441.007,246.275,2461.71,641.55,587.848933333333,no
Condition1-n2,n2__Condition1-281,Condition1,n2,n2__Condition1,16.9270831274816,0.996,751.611,261.43,541.407,648.754,587.848933333333,no
Condition1-n2,n2__Condition1-282,Condition1,n2,n2__Condition1,14.9210942247514,0.988,561.115,263.224,268.692,649.014,587.848933333333,no
Condition1-n2,n2__Condition1-283,Condition1,n2,n2__Condition1,15.5898632956235,0.955,535.988,253.594,1358.898,649.051,587.848933333333,no
Condition1-n2,n2__Condition1-284,Condition1,n2,n2__Condition1,19.3054945970469,0.996,175.643,1927.723,337.487,652.583,587.848933333333,yes
Condition1-n2,n2__Condition1-285,Condition1,n2,n2__Condition1,15.360361867685,0.973,234.245,267.776,1678.675,653.882,587.848933333333,no
Condition1-n2,n2__Condition1-286,Condition1,n2,n2__Condition1,16.1437224975833,1.012,481.217,248.096,1388.89,656.153,587.848933333333,no
Condition1-n2,n2__Condition1-287,Condition1,n2,n2__Condition1,16.4206520985632,1.004,165.176,241.242,72.041,656.478,587.848933333333,no
Condition1-n2,n2__Condition1-288,Condition1,n2,n2__Condition1,13.3066264820272,1,762.555,257.506,1650.767,656.802,587.848933333333,no
Condition1-n2,n2__Condition1-289,Condition1,n2,n2__Condition1,12.6381757210412,0.987,372.262,258.378,755.452,655.829,587.848933333333,no
Condition1-n2,n2__Condition1-29,Condition1,n2,n2__Condition1,13.7458941249608,0.897,475.722,226.813,77.947,51.791,587.848933333333,no
Condition1-n2,n2__Condition1-290,Condition1,n2,n2__Condition1,21.3786468857619,0.983,180.739,1709.439,2371.172,661.67,587.848933333333,yes
Condition1-n2,n2__Condition1-291,Condition1,n2,n2__Condition1,15.0360040936637,1.001,734.784,257.346,210.93,661.994,587.848933333333,no
Condition1-n2,n2__Condition1-292,Condition1,n2,n2__Condition1,13.5361279099657,1.007,631.683,256.73,397.197,663.617,587.848933333333,no
Condition1-n2,n2__Condition1-293,Condition1,n2,n2__Condition1,16.4206520985632,0.985,172.214,1512.133,1107.932,665.109,587.848933333333,yes
Condition1-n2,n2__Condition1-294,Condition1,n2,n2__Condition1,16.3732239255218,0.996,678.693,272.179,1456.387,665.888,587.848933333333,no
Condition1-n2,n2__Condition1-295,Condition1,n2,n2__Condition1,17.7581902403075,0.983,366.216,267.735,1605.66,669.458,587.848933333333,no
Condition1-n2,n2__Condition1-296,Condition1,n2,n2__Condition1,15.4752717365974,0.954,356.401,259.002,779.79,673.352,587.848933333333,no
Condition1-n2,n2__Condition1-297,Condition1,n2,n2__Condition1,17.3189225973739,0.994,365.858,261.129,1811.398,674.001,587.848933333333,no
Condition1-n2,n2__Condition1-298,Condition1,n2,n2__Condition1,15.1980238257313,0.987,550.88,256.824,1355.79,675.948,587.848933333333,no
Condition1-n2,n2__Condition1-299,Condition1,n2,n2__Condition1,14.5295730647453,0.965,904.084,260.863,2354.778,680.699,587.848933333333,no
Condition1-n2,n2__Condition1-3,Condition1,n2,n2__Condition1,17.500995852271,0.911,864.867,228.083,1221.769,6.815,587.848933333333,no
Condition1-n2,n2__Condition1-30,Condition1,n2,n2__Condition1,17.4812606393276,0.971,655.15,246.043,1887.397,54.063,587.848933333333,no
Condition1-n2,n2__Condition1-300,Condition1,n2,n2__Condition1,17.7581902403075,1.002,352.261,247.654,28.557,688.928,587.848933333333,no
Condition1-n2,n2__Condition1-301,Condition1,n2,n2__Condition1,23.4995456574045,0.994,1243.864,256.613,2340.669,692.173,587.848933333333,no
Condition1-n2,n2__Condition1-302,Condition1,n2,n2__Condition1,22.5538469855525,0.998,233.144,2296.393,886.878,691.849,587.848933333333,yes
Condition1-n2,n2__Condition1-303,Condition1,n2,n2__Condition1,17.2043310383477,0.971,518.084,267.002,428.636,691.337,587.848933333333,no
Condition1-n2,n2__Condition1-304,Condition1,n2,n2__Condition1,19.4398213690165,0.996,313.385,1804.254,1596.25,691.849,587.848933333333,yes
Condition1-n2,n2__Condition1-305,Condition1,n2,n2__Condition1,23.1748695734971,0.984,168.15,353.964,1127.662,694.769,587.848933333333,no
Condition1-n2,n2__Condition1-306,Condition1,n2,n2__Condition1,14.3672350227916,0.98,167.621,589.947,349.819,693.796,587.848933333333,yes
Condition1-n2,n2__Condition1-307,Condition1,n2,n2__Condition1,25.7153007751299,0.994,236.625,1940.346,679.518,705.154,587.848933333333,yes
Condition1-n2,n2__Condition1-308,Condition1,n2,n2__Condition1,21.5409849277157,1.004,470.09,249.426,2115.785,702.558,587.848933333333,no
